time_s,reference_time_s,estimate_x,estimate_y,estimate_z,estimate_vx,estimate_vy,estimate_vz,estimate_qw,estimate_qx,estimate_qy,estimate_qz,estimate_p,estimate_q,estimate_r,sigma_x,sigma_y,sigma_z,sigma_vx,sigma_vy,sigma_vz,sigma_qw,sigma_qx,sigma_qy,sigma_qz,sigma_p,sigma_q,sigma_r,truth_x,truth_y,truth_z,truth_vx,truth_vy,truth_vz,truth_qw,truth_qx,truth_qy,truth_qz,truth_p,truth_q,truth_r,reference_x,reference_y,reference_z,reference_vx,reference_vy,reference_vz,reference_qw,reference_qx,reference_qy,reference_qz,reference_p,reference_q,reference_r,thrust_0_n,thrust_1_n,thrust_2_n,thrust_3_n,solver_time_ms,solver_cost,solver_iterations,solver_success,solver_status
25.64,25.1,-0.7532290501471166,0.9618217679132699,-2.9774140424352074,-0.7413785531043192,0.8922652120697534,0.06647323917711558,0.4282977218788998,-0.012867849690782605,0.009023484495357403,0.9035009997809865,0.017703280050194215,0.1035605157237137,0.1368338698870077,0.013114109389717835,0.013133331283911993,0.01150361526057575,0.0628964854320758,0.06320910639707013,0.04776280307406305,0.04471002154863691,0.00709490940951604,0.007087919604161078,0.021201652117275996,0.0015000000000001171,0.0015000000000001171,0.0015000000000001171,-0.7551559546863303,0.9780339280300765,-2.970868151835052,-0.7638565351654499,0.9209666137426513,0.07870653908366163,0.42438740160824345,-0.01088070229163806,0.008030601284278118,0.9053797286867302,0.0026440192555056974,0.15903793787486978,0.12192106725138241,-0.766623306080495,0.9882267022772179,-2.9833990962897303,-0.7250986444345957,0.8693974903498248,0.03194263775335396,0.4239708044972966,0.0,0.0,0.905675856437564,0.0,0.0,0.10727374929731642,2.977683444690501,3.0200057980632407,2.9208346436296546,3.1853308149442023,14.370322000104352,0.577483565580656,7,True,Solve_Succeeded
25.65,25.150000000000006,-0.7606344175019913,0.9707250875678838,-2.976767342865744,-0.7396949178709129,0.8883987188533803,0.0628666747155477,0.42775348479755787,-0.013012131316669824,0.009372197817282704,0.9037531757013177,0.048797747624024876,0.05627554765801551,0.1205821076581826,0.013616096980872591,0.01363797209106809,0.011851734310695477,0.06428451748831378,0.06456636118930928,0.04842828182806633,0.044727717882536155,0.007135537227623838,0.007127790159304253,0.021177107736296125,0.0014999999999998508,0.0014999999999998508,0.0014999999999998508,-0.7627761886327762,0.987223477059434,-2.9701014186480044,-0.7625496213424026,0.9185583342620001,0.07619416819997096,0.4238185543738446,-0.011245695895728465,0.008391548638558217,0.9056384207859846,0.022038089003803288,0.1190572914285729,0.12401301173788654,-0.8028174025048018,1.0313832440639075,-2.981764240931053,-0.7226463613965791,0.8567742707189873,0.033450725104366745,0.42146350567725555,0.0,0.0,0.906845363544545,0.0,0.0,0.11410017350118577,2.977683444690501,3.0200057980632407,2.9208346436296546,3.1853308149442023,14.370322000104352,0.577483565580656,7,True,Solve_Succeeded
25.66,25.150000000000006,-0.7689710770275737,0.9786825133597095,-2.9722884251138693,-0.7419045711448709,0.8831221268120844,0.0719236015556175,0.42700875285106166,-0.013016477086608533,0.010111039586379935,0.9040972642317405,0.07334413915822782,0.06055600887605014,0.14050623763361433,0.01168644044179225,0.011700716993869757,0.010504565474062047,0.05886887093934718,0.05907658163275379,0.04567392446202861,0.04471649139611675,0.006973903229099155,0.006970139723832907,0.021128124560501844,0.0015000000000001171,0.0015000000000001171,0.0015000000000001171,-0.7703830854046162,0.9963880955254502,-2.969361943599095,-0.7612061009124326,0.9160543352139631,0.0736835505408173,0.42324274824085145,-0.011388470563214497,0.008756021053964457,0.9059024290148827,0.06093463340997442,0.039152491560333125,0.12819690071089496,-0.8028174025048018,1.0313832440639075,-2.981764240931053,-0.7226463613965791,0.8567742707189873,0.033450725104366745,0.42146350567725555,0.0,0.0,0.906845363544545,0.0,0.0,0.11410017350118577,2.977683444690501,3.0200057980632407,2.9208346436296546,3.1853308149442023,14.370322000104352,0.577483565580656,7,True,Solve_Succeeded
25.67,25.150000000000006,-0.7763786181598191,0.9875001965038466,-2.971594132968498,-0.7396036553039624,0.8804145020150618,0.06693482751862788,0.42646489616389266,-0.012849947509218414,0.010277931807071936,0.9043544301360501,0.0424634237757607,-0.015428590005003451,0.12107353947296949,0.012135685232808006,0.012151807704814555,0.010823358944802611,0.06025999699510715,0.06043758180657288,0.046369286435035476,0.044734338436555277,0.007014647391130297,0.007009920242233554,0.0211036164928039,0.0015000000000001171,0.0015000000000001171,0.0015000000000001171,-0.7779766605724471,1.005526966424752,-2.9686511534368827,-0.7598652965363946,0.9134696686590539,0.07101863801935826,0.4226605405251073,-0.011317067829973385,0.009120291020571509,0.9061715134291389,0.07476937749366204,0.0036702007193121153,0.12977609618973962,-0.8028174025048018,1.0313832440639075,-2.981764240931053,-0.7226463613965791,0.8567742707189873,0.033450725104366745,0.42146350567725555,0.0,0.0,0.906845363544545,0.0,0.0,0.11410017350118577,3.072343550436181,3.0515052402151213,3.0069659756933014,3.146614841126474,13.081256000077701,0.3355391628262384,6,True,Solve_Succeeded
25.68,25.150000000000006,-0.7837693172692551,0.996286890277435,-2.9709452993252135,-0.7385361665835425,0.8769242527029786,0.06283190113832976,0.4258442235841473,-0.012573363185059815,0.010526246106978459,0.9046478905746296,0.06630519337163457,-0.028324938135406725,0.1384984648414644,0.012602857376350763,0.012620708076658665,0.011152036692973166,0.06165028725048866,0.061805266573662566,0.047054656267888725,0.044753970700856134,0.007055440261257043,0.007049201896370188,0.02107527096592515,0.0014999999999998508,0.0014999999999998508,0.0014999999999998508,-0.785557187069055,1.0146392098563561,-2.9679798819603382,-0.7585546027985492,0.9107993685558725,0.06722343798665709,0.4220753637156065,-0.011091715638656324,0.009454057426704932,0.906443590074254,0.08013035061264129,-0.025141152382431663,0.130586168157095,-0.8028174025048018,1.0313832440639075,-2.981764240931053,-0.7226463613965791,0.8567742707189873,0.033450725104366745,0.42146350567725555,0.0,0.0,0.906845363544545,0.0,0.0,0.11410017350118577,3.072343550436181,3.0515052402151213,3.0069659756933014,3.146614841126474,13.081256000077701,0.3355391628262384,6,True,Solve_Succeeded
25.69,25.150000000000006,-0.791150332723352,1.0050368584231637,-2.97033880888242,-0.7376669242355943,0.8730693764424873,0.0584661874203158,0.42532414178820915,-0.012054982842268263,0.01077087702159804,0.9048967012919108,0.08657920767781163,-0.07248620400578051,0.11699562641292573,0.013087735443868626,0.013107198670215734,0.011490308655570172,0.0630481951240131,0.06317983132442379,0.047730313780519125,0.04477134270454888,0.0070960290418600564,0.0070877212783531695,0.021051849696974406,0.0015000000000001171,0.0015000000000001171,0.0015000000000001171,-0.7931253248977116,1.0237243539557004,-2.9673502955695623,-0.7573107836188612,0.9080826432403085,0.063208219235531,0.42148791745299385,-0.010724406598674994,0.00975143549469276,0.9067181657218727,0.08552005214412625,-0.05394668209700683,0.13139624012445036,-0.8028174025048018,1.0313832440639075,-2.981764240931053,-0.7226463613965791,0.8567742707189873,0.033450725104366745,0.42146350567725555,0.0,0.0,0.906845363544545,0.0,0.0,0.11410017350118577,3.072343550436181,3.0515052402151213,3.0069659756933014,3.146614841126474,13.081256000077701,0.3355391628262384,6,True,Solve_Succeeded
25.7,25.200000000000003,-0.7985208456734889,1.0137538962176091,-2.9697759435032025,-0.7364356657920826,0.8703381824469661,0.054106888423220714,0.4247315624763091,-0.011402098490831567,0.010989473493093968,0.9051808236251934,0.09305822660837967,-0.09897225088280667,0.133346953586806,0.013590107041381368,0.01361105158229266,0.011837893213584666,0.06444416812173522,0.06455472936568721,0.04839639200975127,0.044790429691101155,0.007136326363212194,0.007125840844787388,0.021024820345003265,0.0014999999999998508,0.0014999999999998508,0.0014999999999998508,-0.8006819944880482,1.0327821717220595,-2.966762398932494,-0.7561597043916776,0.9053439439828344,0.05919180453392987,0.42089819865190836,-0.01021508073912969,0.010012658201407357,0.9069950965538974,0.09093883093858107,-0.08274629332991632,0.13220631209180572,-0.8388860603432902,1.073895204896025,-2.9800541108898764,-0.7200811663348148,0.8436155950581586,0.03495358584763709,0.4187950305619688,0.0,0.0,0.9080807906660066,0.0,0.0,0.1211927644034713,3.072343550436181,3.0515052402151213,3.0069659756933014,3.146614841126474,13.081256000077701,0.3355391628262384,6,True,Solve_Succeeded
25.71,25.200000000000003,-0.8135394438647761,1.0267729219694262,-2.9637109031861892,-0.762762597256796,0.8837459915679319,0.06614337648652886,0.4257101781591621,-0.008682813773694046,0.011193335532921568,0.9047486734979573,0.12729081226535346,-0.12514095638485173,0.1228669091523136,0.011672507148867004,0.011685247828636874,0.010495394338841833,0.0590753060588972,0.05912335871781455,0.045656980667862605,0.04473955879568853,0.0069756183170859515,0.006966951441006591,0.021061137560978913,0.0015000000000001171,0.0015000000000001171,0.0015000000000001171,-0.808228348305285,1.04181262435182,-2.966216203243616,-0.7551245835795395,0.9026020734408253,0.05517357822239432,0.42030617701304596,-0.009563677581796451,0.010237959713426727,0.9072741800672472,0.09638703564191263,-0.11153989010177219,0.13301638405916116,-0.8388860603432902,1.073895204896025,-2.9800541108898764,-0.7200811663348148,0.8436155950581586,0.03495358584763709,0.4187950305619688,0.0,0.0,0.9080807906660066,0.0,0.0,0.1211927644034713,3.072343550436181,3.0515052402151213,3.0069659756933014,3.146614841126474,13.081256000077701,0.3355391628262384,6,True,Solve_Succeeded
25.72,25.200000000000003,-0.8211657307002546,1.0356014727589111,-2.9630645720429807,-0.7624947698392187,0.881964166329414,0.06312285215520841,0.42515173475747886,-0.007732410808400217,0.011182214496698026,0.9050199833897296,0.07732979987258137,-0.1721431208028537,0.12625846669559265,0.012122655466286752,0.01213617287611349,0.010813850516400568,0.060451568999736804,0.060489910084696355,0.04635281874255381,0.04475803914333354,0.0070158312679391285,0.0070053445269726905,0.021035826381060333,0.0014999999999998508,0.0014999999999998508,0.0014999999999998508,-0.81576577154316,1.0508158603970346,-2.9657117254444056,-0.7542287093520069,0.8998757500618538,0.051153018533637074,0.4197117950712977,-0.008770136300521435,0.010427575368066795,0.9075551550507786,0.10186501469221815,-0.14032737553991598,0.13382645602651658,-0.8388860603432902,1.073895204896025,-2.9800541108898764,-0.7200811663348148,0.8436155950581586,0.03495358584763709,0.4187950305619688,0.0,0.0,0.9080807906660066,0.0,0.0,0.1211927644034713,3.072343550436181,3.0515052402151213,3.0069659756933014,3.146614841126474,13.081256000077701,0.3355391628262384,6,True,Solve_Succeeded
25.73,25.200000000000003,-0.8287922308093079,1.0444021787125648,-2.9624479252378872,-0.7628052519712042,0.8781770244010638,0.0602065088634833,0.4245760453611147,-0.006790792196978431,0.011298748827137656,0.9052963079134895,0.09965112455550897,-0.1596677163713567,0.12998423124380795,0.012590783829725118,0.012604981723723718,0.011142206890436993,0.06184024907628261,0.0618612270196471,0.04703875380701354,0.04477678933616557,0.0070562209617645805,0.0070438379068798705,0.02100965324979744,0.0015000000000001171,0.0015000000000001171,0.0015000000000001171,-0.8232958779346011,1.05979221491913,-2.9652489075616097,-0.753502531181923,0.8971820380842184,0.04704767339352581,0.41911276105907763,-0.007896956058884384,0.010577667153871723,0.9078382259852372,0.09238993842869099,-0.14156236618453977,0.13540251298833883,-0.8388860603432902,1.073895204896025,-2.9800541108898764,-0.7200811663348148,0.8436155950581586,0.03495358584763709,0.4187950305619688,0.0,0.0,0.9080807906660066,0.0,0.0,0.1211927644034713,3.0064162751186734,3.175152217646322,2.990942354156328,3.101509060919561,18.77643599982548,0.341033980853433,5,True,Solve_Succeeded
25.74,25.200000000000003,-0.8364154187706027,1.0531692474044367,-2.961866440398318,-0.7618323402880588,0.8752367139736807,0.056090459050435144,0.4240088785304053,-0.006064465847229763,0.011324306840657565,0.905566923675967,0.06492187254072203,-0.12842379173596893,0.12734628801929657,0.013076706394306078,0.013091441271999989,0.011480172133622032,0.06323722105976462,0.06323709618544096,0.04771464847075434,0.04479526510345683,0.007096075605768842,0.00708268085705647,0.020983931152064633,0.0014999999999998508,0.0014999999999998508,0.0014999999999998508,-0.8308203715784853,1.0687421562049892,-2.964827576455736,-0.7529562402732599,0.8945333558324687,0.04284356336499179,0.41850364561556896,-0.0070982314545993295,0.010678242976181234,0.9081245998449975,0.07649052811045326,-0.13100365478115306,0.137306849233504,-0.8388860603432902,1.073895204896025,-2.9800541108898764,-0.7200811663348148,0.8436155950581586,0.03495358584763709,0.4187950305619688,0.0,0.0,0.9080807906660066,0.0,0.0,0.1211927644034713,3.0064162751186734,3.175152217646322,2.990942354156328,3.101509060919561,18.77643599982548,0.341033980853433,5,True,Solve_Succeeded
25.75,25.25,-0.8440282544129005,1.0619086837423464,-2.9613269310733807,-0.7607347881712678,0.8726505536079476,0.051811405937030056,0.42341524784265544,-0.0053869537816113346,0.011324078097414677,0.9058489244231298,0.05605411952994943,-0.12172350102907492,0.13296287994489006,0.013580225220693782,0.013595320024795179,0.011827463404990125,0.06463649098495783,0.0646167221483978,0.04838106630222111,0.04481430716410365,0.007135619766127803,0.0071215382110891975,0.020956903325342738,0.0015000000000001171,0.0015000000000001171,0.0015000000000001171,-0.8383408046061965,1.077666185121171,-2.9644477438040724,-0.7525644109329245,0.8919347887519288,0.03863817965778824,0.4178843189854611,-0.006380582644491084,0.010728735994978917,0.9084144859782479,0.060582017997491217,-0.12046040914185184,0.13921118547866912,-0.8748236439415586,1.1157360161818803,-2.9782689733705414,-0.7174034600558119,0.8299296871112918,0.03645098516423161,0.4159584716534418,0.0,0.0,0.9093836098477545,0.0,0.0,0.12857240242359952,3.0064162751186734,3.175152217646322,2.990942354156328,3.101509060919561,18.77643599982548,0.341033980853433,5,True,Solve_Succeeded
25.76,25.25,-0.8518582503334753,1.084758658720851,-2.957418418808583,-0.761775358774708,0.9234177922339194,0.057800798895288004,0.42528085922995973,-0.0034688263877783523,0.008765532062669633,0.9050123333213625,0.069152063524886,-0.09681878698961172,0.15738360566083898,0.011668043459678002,0.011676629787385335,0.010488573460863277,0.05925548198611877,0.05921366638606835,0.04565088773478522,0.044746283533041505,0.006973793590869075,0.006962434377895171,0.02103735433064916,0.0015000000000001171,0.0015000000000001171,0.0015000000000001171,-0.8458585360706194,1.0865648240364514,-2.9641094272454622,-0.7523076997844281,0.8893885047879887,0.034431338485858665,0.41725487860049837,-0.005743924547978226,0.010729009836742584,0.9087080179919145,0.044664119347921506,-0.10993309943304957,0.1411155217238342,-0.8748236439415586,1.1157360161818803,-2.9782689733705414,-0.7174034600558119,0.8299296871112918,0.03645098516423161,0.4159584716534418,0.0,0.0,0.9093836098477545,0.0,0.0,0.12857240242359952,3.0064162751186734,3.175152217646322,2.990942354156328,3.101509060919561,18.77643599982548,0.341033980853433,5,True,Solve_Succeeded
25.77,25.25,-0.8594778828822637,1.0939857732351064,-2.956867402871544,-0.7621511509832715,0.9220051106175121,0.05240238851256713,0.42455382136803815,-0.00289955907665309,0.008645853699074061,0.9053567774820991,0.02564939097342185,-0.11218261491052968,0.16180778531356296,0.012119470733281294,0.012128027000179405,0.010806869854788482,0.06065378621807245,0.06060656257735497,0.04634682731046145,0.044768444435759745,0.0070136662289012955,0.00700218484126421,0.021003838525868377,0.0014999999999998508,0.0014999999999998508,0.0014999999999998508,-0.8533747316200161,1.09543860738703,-2.963813070783618,-0.7521674355845127,0.8868957510320654,0.030163243154244693,0.4166152826968798,-0.005197069746364108,0.010680746539668207,0.9090052906022086,0.026681594376465965,-0.09057266204798928,0.1430446108457013,-0.8748236439415586,1.1157360161818803,-2.9782689733705414,-0.7174034600558119,0.8299296871112918,0.03645098516423161,0.4159584716534418,0.0,0.0,0.9093836098477545,0.0,0.0,0.12857240242359952,2.993343868698764,3.250072707225014,3.0407936977022683,3.075468914854527,15.408841998578282,0.5268292389162648,5,True,Solve_Succeeded
25.78,25.25,-0.8671036959248833,1.1031875236406656,-2.9563676591429084,-0.7630114575404304,0.918344970494036,0.04754635721453685,0.4238877119536651,-0.0027611283184965775,0.008683234189021305,0.9056689159229847,0.01759677702144987,-0.020921040788086678,0.1473783373391281,0.012589115545392326,0.012597540487128992,0.011135077519909694,0.062064330382819305,0.061999554659491876,0.047032926497293744,0.04478902420290641,0.007053762543232464,0.007042119140182585,0.02097333448572281,0.0015000000000001171,0.0015000000000001171,0.0015000000000001171,-0.8608903284595731,1.1042879550187275,-2.9635638979769277,-0.7521246086465122,0.8844450075744714,0.025248284905758405,0.41596407435488203,-0.004848226297514663,0.010605877656250175,0.9093062734343116,0.026681594376465965,-0.09057266204798928,0.1430446108457013,-0.8748236439415586,1.1157360161818803,-2.9782689733705414,-0.7174034600558119,0.8299296871112918,0.03645098516423161,0.4159584716534418,0.0,0.0,0.9093836098477545,0.0,0.0,0.12857240242359952,2.993343868698764,3.250072707225014,3.0407936977022683,3.075468914854527,15.408841998578282,0.5268292389162648,5,True,Solve_Succeeded
25.79,25.25,-0.8747312967947446,1.11236437030119,-2.955914244590773,-0.7625087164321364,0.9170243616111902,0.04313655321258694,0.42318232524749744,-0.0026481049720917644,0.008612403537397962,0.9059997426288194,-0.00421204546337775,-0.025434886243517002,0.15597325363438622,0.013076718944450625,0.013084885065561115,0.011472904020681978,0.06345870623784577,0.06338480961576881,0.047708683300176184,0.04481052900645688,0.00709331902608431,0.007081860040942306,0.020940881789600196,0.0014999999999998508,0.0014999999999998508,0.0014999999999998508,-0.8684058949241503,1.1131132692250638,-2.963363417977842,-0.7521371721607593,0.8820338688582813,0.020171099426148784,0.4153009103070229,-0.004728503508505845,0.010510382386124012,0.9096110855826383,-0.018978384112342504,-0.01062255625615539,0.14701830251404438,-0.8748236439415586,1.1157360161818803,-2.9782689733705414,-0.7174034600558119,0.8299296871112918,0.03645098516423161,0.4159584716534418,0.0,0.0,0.9093836098477545,0.0,0.0,0.12857240242359952,2.993343868698764,3.250072707225014,3.0407936977022683,3.075468914854527,15.408841998578282,0.5268292389162648,5,True,Solve_Succeeded
25.8,25.299999999999997,-0.8823582757931282,1.1215312683193903,-2.95551443267817,-0.7628870832443444,0.9163552420285502,0.0368258293079486,0.42260169109330886,-0.002982213887618872,0.00854058977729871,0.9062703655155342,-0.042064117011892874,0.05531927364612726,0.12750194671492446,0.013582046949082665,0.013589862865214845,0.011820065257951972,0.06486796577260147,0.06479341890784149,0.048374918303201696,0.0448290690573224,0.007132646544447022,0.007121731010277647,0.020914595966912124,0.0015000000000001171,0.0015000000000001171,0.0015000000000001171,-0.8759215560641956,1.1219148314743406,-2.9632116373295974,-0.7521602055032733,0.8796501964208676,0.015093899260277342,0.41462583456220903,-0.004837863045325515,0.010393840096837022,0.9099197659589486,-0.04187441091985588,0.02931415480406874,0.14900514834821593,-0.9106245381252855,1.1568795287763973,-2.9764091072971524,-0.7146136609457288,0.8157251001253579,0.03794268908855356,0.4129463633402526,0.0,0.0,0.910755346404324,0.0,0.0,0.13626135657162897,2.993343868698764,3.250072707225014,3.0407936977022683,3.075468914854527,15.408841998578282,0.5268292389162648,5,True,Solve_Succeeded
25.81,25.299999999999997,-0.8862781340505367,1.12796900940301,-2.9479908213453494,-0.7497801258239333,0.9045026775956764,0.05186082338447052,0.42107847148653704,-0.00429425480818699,0.008475042358971509,0.9069744505129226,-0.08127169327840708,0.041360615480914874,0.1451511469626969,0.011670754608107016,0.011674738357489988,0.010483798396775155,0.059487608411200474,0.059401766912815936,0.045650391628690876,0.04484271335048786,0.006968582237922395,0.006961944567434898,0.020829619133489245,0.0014999999999998508,0.0014999999999998508,0.0014999999999998508,-0.8834369896833251,1.1306927668519153,-2.9631085588691493,-0.7521489721821045,0.8772783892324633,0.010017055258091007,0.4139388250024936,-0.005176264238569048,0.010255821655139814,0.9102322085963919,-0.06481603242042189,0.06922431651142642,0.15099199418238737,-0.9106245381252855,1.1568795287763973,-2.9764091072971524,-0.7146136609457288,0.8157251001253579,0.03794268908855356,0.4129463633402526,0.0,0.0,0.910755346404324,0.0,0.0,0.13626135657162897,2.993343868698764,3.250072707225014,3.0407936977022683,3.075468914854527,15.408841998578282,0.5268292389162648,5,True,Solve_Succeeded
25.82,25.299999999999997,-0.8937758109831628,1.137011294249426,-2.947493102430747,-0.7497552607010521,0.9039542916872784,0.047682959535992206,0.4203976379417865,-0.004776439438768837,0.008333573613870698,0.9072891287732244,-0.06738736523895,0.07643572753358716,0.149061827346236,0.012123998309868671,0.012127464293422471,0.010802047065386752,0.06087227925242552,0.06078594226754138,0.04634617147160301,0.04486342254402182,0.007008468066759419,0.007002846063800341,0.020798416393678815,0.0015000000000001171,0.0015000000000001171,0.0015000000000001171,-0.8909514312981542,1.1394470997249617,-2.9630517758615627,-0.7520574583885826,0.8749099983494207,0.005180977903217539,0.4132405212186104,-0.005728712081891964,0.010128894617876638,0.9105475599740378,-0.06709492220771848,0.10912786262753388,0.1526478061788518,-0.9106245381252855,1.1568795287763973,-2.9764091072971524,-0.7146136609457288,0.8157251001253579,0.03794268908855356,0.4129463633402526,0.0,0.0,0.910755346404324,0.0,0.0,0.13626135657162897,2.931227710543391,3.1475646079046236,3.074622342889495,3.0687701186561442,13.457246001053136,1.2002475618906843,5,True,Solve_Succeeded
25.83,25.299999999999997,-0.9012729670681954,1.1460377878623755,-2.9470299655899788,-0.7496759563057569,0.9013444309029716,0.044944408617699924,0.4197677177441502,-0.005619420629039833,0.00847841437633728,0.9075745708983503,-0.045672503762494945,0.16592099505683314,0.13703722686042236,0.012595437864740681,0.01259828489505414,0.011130212704471695,0.062260033451006454,0.06215962581218551,0.04703205143267944,0.04488271931095119,0.007048797426428648,0.007044139901524336,0.020769757815061143,0.0014999999999998508,0.0014999999999998508,0.0014999999999998508,-0.8984637577616986,1.1481777759293899,-2.9630329188030684,-0.7518493698771248,0.8725383158243225,0.0011814612330224017,0.4125333679046364,-0.006443323343291012,0.010127408755126069,0.9108634033385348,-0.05561499816804806,0.14904977026845206,0.15408292895017808,-0.9106245381252855,1.1568795287763973,-2.9764091072971524,-0.7146136609457288,0.8157251001253579,0.03794268908855356,0.4129463633402526,0.0,0.0,0.910755346404324,0.0,0.0,0.13626135657162897,2.931227710543391,3.1475646079046236,3.074622342889495,3.0687701186561442,13.457246001053136,1.2002475618906843,5,True,Solve_Succeeded
25.84,25.299999999999997,-0.9087702768961092,1.1550396102630773,-2.946596476621282,-0.7497860092767815,0.8990200492371293,0.04175338512165504,0.41893303383575387,-0.006612543485182174,0.008518074462329878,0.907953098919367,-0.07775730838914488,0.18458632103252318,0.18164706462893776,0.013084824876360182,0.013086921358057066,0.011468003261481069,0.0636518992855725,0.06353972940397265,0.047708048219195935,0.04490661547362415,0.0070886354279862855,0.007085730943841099,0.020730987334798143,0.0015000000000001171,0.0015000000000001171,0.0015000000000001171,-0.9059726244218329,1.1568842151928183,-2.963051282630729,-0.7515060015148013,0.8701075747081206,-0.0027467824602857016,0.41181750960616365,-0.007316078220213825,0.010260478953463752,0.9111792010098225,-0.04418341277762187,0.18898447664378332,0.1555180517215044,-0.9106245381252855,1.1568795287763973,-2.9764091072971524,-0.7146136609457288,0.8157251001253579,0.03794268908855356,0.4129463633402526,0.0,0.0,0.910755346404324,0.0,0.0,0.13626135657162897,2.931227710543391,3.1475646079046236,3.074622342889495,3.0687701186561442,13.457246001053136,1.2002475618906843,5,True,Solve_Succeeded
25.85,25.35,-0.9162655924068211,1.1640210863036065,-2.9461941556305145,-0.7492770928653785,0.8972751588683868,0.03871081303180995,0.41818247720372864,-0.007733776834495482,0.008922838123237607,0.9082862915487901,-0.02200332633425868,0.23835749154121588,0.16283644804120687,0.013591910008866726,0.01359312841572292,0.011815134954924391,0.06504080217149517,0.06491863688612787,0.04837448243869618,0.044928308515629505,0.0071291409203463815,0.007127684025986159,0.020696384911093685,0.0015000000000001171,0.0015000000000001171,0.0015000000000001171,-0.913476503940294,1.1655654413349699,-2.9631068371993563,-0.7510090369168018,0.8675781477763086,-0.006671133584715345,0.41109283232713284,-0.008347235634792791,0.010527787257189475,0.9114944720413726,-0.0328010523060243,0.22893217385757197,0.15695317449283078,-0.9462831490775959,1.1973000293234892,-2.97447480327,-0.711712204905,0.8010107115048418,0.03942846454489983,0.4097506418835761,0.0,0.0,0.9121975726102308,0.0,0.0,0.14428339307411683,2.931227710543391,3.1475646079046236,3.074622342889495,3.0687701186561442,13.457246001053136,1.2002475618906843,5,True,Solve_Succeeded
25.86,25.35,-0.9222326016007539,1.1747423552579026,-2.9531013214929525,-0.7436642670889603,0.9022703278493676,0.014127335045395902,0.4173379183337343,-0.00925689156406047,0.008751164563990013,0.9086620873560263,-0.05821645614121894,0.2796335224239924,0.19429670529789056,0.0116776198097753,0.011677458616796801,0.01048066248360021,0.05960555808892253,0.05948854211595215,0.0456525273556581,0.04492818627620663,0.006964838363605548,0.006970050750326762,0.020646594573967846,0.0014999999999998508,0.0014999999999998508,0.0014999999999998508,-0.920973685588337,1.1742200988177092,-2.9631995380881166,-0.7503401064598155,0.864912120138111,-0.01059003703733329,0.41035916864006966,-0.009537054727213824,0.010929009901425982,0.9118086170039936,-0.02146880367312258,0.26889305135725317,0.1583882972641571,-0.9462831490775959,1.1973000293234892,-2.97447480327,-0.711712204905,0.8010107115048418,0.03942846454489983,0.4097506418835761,0.0,0.0,0.9121975726102308,0.0,0.0,0.14428339307411683,2.931227710543391,3.1475646079046236,3.074622342889495,3.0687701186561442,13.457246001053136,1.2002475618906843,5,True,Solve_Succeeded
25.87,25.35,-0.9296630752938616,1.183754417115566,-2.9529873031825358,-0.7424304715323478,0.9001420436830416,0.008676327037939767,0.4165410304687353,-0.010530777274560338,0.009244667067559111,0.9090089156861156,-0.01872515493612797,0.2734507786241328,0.17245357001064518,0.01213218576780924,0.012131052437208594,0.010798927186355176,0.06101163064375018,0.06088156351836881,0.04634856613571318,0.044950547003664444,0.007006205476418553,0.007014332839118442,0.02060976501834071,0.0015000000000001171,0.0015000000000001171,0.0015000000000001171,-0.9284622519774438,1.1828463796020936,-2.963331916702435,-0.7494767986534896,0.8620667165129885,-0.014693651778750903,0.4096177928294288,-0.010838267039541338,0.011470966351131496,0.9121207226546812,0.0046839857125475365,0.28576702104250123,0.15934507753991828,-0.9462831490775959,1.1973000293234892,-2.97447480327,-0.711712204905,0.8010107115048418,0.03942846454489983,0.4097506418835761,0.0,0.0,0.9121975726102308,0.0,0.0,0.14428339307411683,3.0165875119388006,3.067493735255623,3.121831664550671,3.164481948779138,13.402661999862175,1.030938224582568,6,True,Solve_Succeeded
25.88,25.35,-0.9370762471239122,1.192739991962025,-2.9529215018084565,-0.740203894478075,0.8969729256090694,0.004483947777891954,0.4156957383029211,-0.011776351949967017,0.0100075339110766,0.9093724319312515,0.032471575029835664,0.29079846575038576,0.18326351388308265,0.012605107191528105,0.012602802097758487,0.01112711315960253,0.062416690217686706,0.062264593214682314,0.04703453891404742,0.0449737672921077,0.007048129178652752,0.007058760774938921,0.02057054683757882,0.0014999999999998508,0.0014999999999998508,0.0014999999999998508,-0.9359401521082785,1.1914419353133385,-2.9635129062503993,-0.7484044470214886,0.8589896625115971,-0.019562375309671268,0.4088738584989018,-0.012085952421242009,0.012178384319344742,0.912429605254927,0.040738296499810145,0.287278471009609,0.159982962818636,-0.9462831490775959,1.1973000293234892,-2.97447480327,-0.711712204905,0.8010107115048418,0.03942846454489983,0.4097506418835761,0.0,0.0,0.9121975726102308,0.0,0.0,0.14428339307411683,3.0165875119388006,3.067493735255623,3.121831664550671,3.164481948779138,13.402661999862175,1.030938224582568,6,True,Solve_Succeeded
